Date,Region,Game Mode Id,Game Mode,Match Mode Id,Match Mode,Is Ugc,Player Users,Lv5 Player Cnt,Lv8 Player Cnt,Lv12 Player Cnt,R2,R7,Game C2,Game C7,Mode C2,Mode C7,Quantile30 Match Cnt,Quantile50 Match Cnt,Quantile70 Match Cnt,Participate Rate,Real Participate Rate,Avg Survival Time,Avg Match Cnt,Avg Match Survival Time,,Date: 2022-01-01 -- 2025-09-30
2022-10-28,ME,15,Clash Squad (CS),6,CS Ranking,False,1373491,1373491,1373491,1339264,56.29%,44.33%,19.53%,33.46%,24.17%,22.22%,2.00,3.00,5.00,41.38%,45.42%,2475.27,4.47,553.60
2022-10-29,ME,1,Battle Royale (BR),2,Ranking Match,False,1419221,1419221,1419221,1370718,60.37%,50.49%,20.26%,29.98%,19.37%,19.52%,2.00,3.00,6.00,45.33%,49.64%,2354.03,5.36,439.52
2022-10-29,ME,15,Clash Squad (CS),6,CS Ranking,False,1234780,1234780,1234780,1204510,56.68%,49.12%,19.96%,29.20%,23.36%,21.68%,1.00,3.00,4.00,39.44%,43.19%,2310.19,4.17,554.30
2022-10-30,ME,1,Battle Royale (BR),2,Ranking Match,False,1352955,1352955,1352955,1308000,59.56%,50.79%,21.86%,30.01%,18.58%,19.20%,2.00,3.00,6.00,46.20%,50.48%,2432.48,5.48,443.92
2022-10-30,ME,15,Clash Squad (CS),6,CS Ranking,False,1162295,1162295,1162295,1133992,56.29%,48.55%,21.47%,29.54%,22.25%,21.91%,1.00,3.00,4.00,39.69%,43.37%,2302.68,4.14,556.14
2022-10-31,ME,1,Battle Royale (BR),2,Ranking Match,False,1259319,1259319,1259319,1219200,62.96%,47.37%,18.40%,33.15%,18.64%,19.48%,2.00,3.00,6.00,46.89%,51.27%,2401.89,5.43,442.60
2022-10-31,ME,15,Clash Squad (CS),6,CS Ranking,False,1087767,1087767,1087767,1062045,59.78%,45.52%,18.24%,32.72%,21.98%,21.76%,1.00,3.00,4.00,40.50%,44.28%,2316.71,4.15,557.63
2022-11-01,ME,1,Battle Royale (BR),2,Ranking Match,False,1267403,1267403,1267403,1226611,62.45%,44.31%,18.54%,35.69%,19.01%,20.00%,2.00,3.00,6.00,46.97%,51.47%,2415.58,5.47,441.83
2022-11-01,ME,15,Clash Squad (CS),6,CS Ranking,False,1105530,1105530,1105530,1079472,59.61%,43.59%,18.12%,34.77%,22.27%,21.64%,2.00,3.00,5.00,40.97%,44.89%,2365.26,4.24,558.17
2022-11-02,ME,1,Battle Royale (BR),2,Ranking Match,False,1250283,1250283,1250283,1209976,63.97%,45.26%,17.94%,34.52%,18.09%,20.22%,2.00,3.00,6.00,46.27%,50.95%,2390.47,5.41,442.05
2022-11-02,ME,15,Clash Squad (CS),6,CS Ranking,False,1095066,1095066,1095066,1069187,60.96%,45.39%,17.54%,33.63%,21.50%,20.98%,2.00,3.00,5.00,40.53%,44.63%,2357.65,4.22,558.40
2022-11-03,ME,1,Battle Royale (BR),2,Ranking Match,False,1337478,1337478,1337478,1293890,63.98%,42.80%,17.06%,37.19%,18.96%,20.01%,2.00,3.00,6.00,46.17%,50.76%,2390.30,5.43,440.34
2022-11-03,ME,15,Clash Squad (CS),6,CS Ranking,False,1168536,1168536,1168536,1140494,62.22%,43.10%,16.46%,36.26%,21.32%,20.65%,2.00,3.00,5.00,40.34%,44.35%,2382.82,4.28,557.23
2022-11-04,ME,1,Battle Royale (BR),2,Ranking Match,False,1446306,1446306,1446306,1395627,60.08%,44.18%,20.90%,35.93%,19.02%,19.89%,2.00,3.00,6.00,45.77%,50.01%,2387.97,5.45,438.22
2022-11-04,ME,15,Clash Squad (CS),6,CS Ranking,False,1284226,1284226,1284226,1252110,57.79%,44.47%,20.07%,34.57%,22.13%,20.96%,2.00,3.00,5.00,40.64%,44.40%,2474.21,4.46,554.35
2022-11-05,ME,1,Battle Royale (BR),2,Ranking Match,False,1378847,1378847,1378847,1332464,56.65%,50.18%,23.72%,30.34%,19.63%,19.48%,2.00,3.00,6.00,46.38%,50.64%,2421.56,5.49,441.38
2022-11-05,ME,15,Clash Squad (CS),6,CS Ranking,False,1212286,1212286,1212286,1182301,54.73%,49.56%,23.32%,29.28%,21.96%,21.15%,2.00,3.00,5.00,40.77%,44.52%,2414.63,4.34,556.23
2022-11-06,ME,1,Battle Royale (BR),2,Ranking Match,False,1211112,1211112,1211112,1171540,56.46%,51.67%,23.63%,29.22%,19.91%,19.11%,2.00,3.00,6.00,45.75%,50.02%,2426.37,5.42,447.58
2022-11-06,ME,15,Clash Squad (CS),6,CS Ranking,False,1073521,1073521,1073521,1048077,55.48%,49.96%,22.81%,28.63%,21.71%,21.41%,2.00,3.00,5.00,40.55%,44.33%,2393.86,4.26,561.55
2022-11-07,ME,1,Battle Royale (BR),2,Ranking Match,False,1079579,1079579,1079579,1044383,61.26%,51.34%,19.19%,29.90%,19.55%,18.75%,2.00,3.00,6.00,44.20%,48.68%,2289.17,5.07,451.45
2022-11-07,ME,15,Clash Squad (CS),6,CS Ranking,False,984402,984402,984402,961346,60.18%,49.12%,19.08%,29.96%,20.73%,20.92%,2.00,3.00,4.00,40.30%,44.39%,2343.89,4.14,565.48
2022-11-08,ME,1,Battle Royale (BR),2,Ranking Match,False,1096592,1096592,1096592,1060483,60.19%,48.95%,20.27%,31.58%,19.55%,19.47%,2.00,3.00,6.00,44.12%,48.64%,2269.61,5.05,449.57
2022-11-08,ME,15,Clash Squad (CS),6,CS Ranking,False,1021498,1021498,1021498,998017,58.81%,47.16%,19.98%,31.39%,21.20%,21.45%,2.00,3.00,5.00,41.10%,45.31%,2373.17,4.21,564.29
2022-11-09,ME,1,Battle Royale (BR),2,Ranking Match,False,1081752,1081752,1081752,1046876,62.10%,49.90%,19.32%,30.99%,18.58%,19.11%,2.00,3.00,6.00,43.78%,48.34%,2288.55,5.09,449.79
2022-11-09,ME,15,Clash Squad (CS),6,CS Ranking,False,1005171,1005171,1005171,982376,60.71%,48.65%,18.84%,30.69%,20.45%,20.66%,2.00,3.00,5.00,40.68%,44.92%,2395.68,4.24,564.99
2022-11-10,ME,1,Battle Royale (BR),2,Ranking Match,False,1185313,1185313,1185313,1146816,64.32%,37.42%,17.17%,42.35%,18.51%,20.23%,2.00,3.00,6.00,44.08%,48.73%,2262.31,5.08,445.59
2022-11-10,ME,15,Clash Squad (CS),6,CS Ranking,False,1093900,1093900,1093900,1068494,62.72%,42.73%,16.56%,42.35%,20.73%,14.92%,2.00,3.00,5.00,40.68%,44.97%,2401.82,4.28,561.48
2022-11-11,ME,1,Battle Royale (BR),2,Ranking Match,False,1363411,1363411,1363411,1316266,59.10%,44.16%,21.72%,36.30%,19.18%,19.54%,2.00,3.00,6.00,45.16%,49.57%,2371.32,5.38,440.80
2022-11-11,ME,15,Clash Squad (CS),6,CS Ranking,False,1233164,1233164,1233164,1202459,57.57%,50.08%,20.97%,35.48%,21.46%,14.44%,2.00,3.00,5.00,40.84%,44.83%,2506.10,4.50,556.95
2022-11-12,ME,1,Battle Royale (BR),2,Ranking Match,False,1297446,1297446,1297446,1253153,57.50%,51.14%,23.48%,30.06%,19.02%,18.79%,2.00,3.00,6.00,45.43%,49.78%,2389.41,5.40,442.87
2022-11-12,ME,15,Clash Squad (CS),6,CS Ranking,False,1162228,1162228,1162228,1133069,55.85%,55.66%,23.10%,29.24%,21.05%,15.10%,2.00,3.00,5.00,40.69%,44.59%,2459.41,4.40,558.54
2022-11-13,ME,1,Battle Royale (BR),2,Ranking Match,False,1178050,1178050,1178050,1139233,57.58%,50.82%,23.00%,29.50%,19.42%,19.67%,2.00,3.00,6.00,45.49%,49.84%,2457.46,5.48,448.57
2022-11-13,ME,15,Clash Squad (CS),6,CS Ranking,False,1060213,1060213,1060213,1034816,56.70%,54.20%,22.22%,28.89%,21.08%,16.91%,2.00,3.00,5.00,40.94%,44.86%,2470.02,4.39,562.26
2022-11-14,ME,1,Battle Royale (BR),2,Ranking Match,False,1079283,1079283,1079283,1043134,61.98%,49.48%,19.33%,30.36%,18.68%,20.16%,2.00,3.00,6.00,44.37%,48.83%,2329.04,5.17,450.73
2022-11-14,ME,15,Clash Squad (CS),6,CS Ranking,False,991478,991478,991478,967941,60.65%,52.25%,19.06%,30.12%,20.29%,17.63%,2.00,3.00,5.00,40.76%,44.86%,2404.17,4.25,565.64
2022-11-15,ME,1,Battle Royale (BR),2,Ranking Match,False,1110956,1110956,1110956,1073646,47.43%,45.61%,31.42%,33.10%,21.15%,21.29%,2.00,3.00,6.00,45.01%,49.37%,2314.92,5.18,446.68
2022-11-15,ME,15,Clash Squad (CS),6,CS Ranking,False,1026803,1026803,1026803,1002277,52.54%,49.40%,31.46%,32.53%,15.99%,18.06%,2.00,3.00,5.00,41.60%,45.63%,2422.30,4.30,563.55
2022-11-16,ME,1,Battle Royale (BR),2,Ranking Match,False,872580,872580,872580,848070,66.93%,50.21%,13.45%,27.47%,19.63%,22.32%,2.00,3.00,5.00,41.98%,47.04%,1867.57,4.38,426.66
2022-11-16,ME,15,Clash Squad (CS),6,CS Ranking,False,1019214,1019214,1019214,999329,70.28%,52.99%,12.62%,26.47%,17.10%,20.54%,2.00,3.00,5.00,49.03%,54.94%,2337.86,4.33,539.39
2022-11-17,ME,1,Battle Royale (BR),2,Ranking Match,False,1216149,1216149,1216149,1176615,66.30%,45.61%,13.30%,31.48%,20.40%,22.91%,2.00,3.00,5.00,44.83%,49.57%,2070.97,4.98,416.27
2022-11-17,ME,15,Clash Squad (CS),6,CS Ranking,False,1359571,1359571,1359571,1328431,68.66%,48.77%,12.73%,30.30%,18.61%,20.93%,2.00,3.00,6.00,50.12%,55.42%,2812.30,5.28,532.51
2022-11-18,ME,1,Battle Royale (BR),2,Ranking Match,False,1452694,1452694,1452694,1400095,59.94%,44.01%,18.31%,33.31%,21.75%,22.67%,2.00,3.00,6.00,44.01%,49.92%,2216.27,5.33,415.90
2022-11-18,ME,15,Clash Squad (CS),6,CS Ranking,False,1533829,1533829,1533829,1494706,62.53%,47.93%,17.25%,31.48%,20.22%,20.59%,2.00,3.00,6.00,46.47%,52.70%,2888.41,5.44,531.37
2022-11-19,ME,1,Battle Royale (BR),2,Ranking Match,False,1385404,1385404,1385404,1334490,57.60%,50.66%,20.61%,28.37%,21.79%,20.97%,2.00,3.00,6.00,44.50%,49.14%,2150.03,5.13,419.26
2022-11-19,ME,15,Clash Squad (CS),6,CS Ranking,False,1437744,1437744,1437744,1400591,60.22%,54.26%,19.76%,26.66%,20.02%,19.08%,2.00,3.00,6.00,46.18%,51.00%,2751.14,5.16,533.04
2022-11-20,ME,1,Battle Royale (BR),2,Ranking Match,False,1267415,1267415,1267415,1221035,55.24%,51.03%,22.36%,26.86%,22.41%,22.12%,2.00,3.00,6.00,44.17%,48.67%,2181.24,5.16,422.73
2022-11-20,ME,15,Clash Squad (CS),6,CS Ranking,False,1306397,1306397,1306397,1273824,59.44%,54.63%,21.07%,25.07%,19.49%,20.30%,2.00,3.00,5.00,45.52%,50.17%,2717.28,5.07,535.80
2022-11-21,ME,1,Battle Royale (BR),2,Ranking Match,False,1115299,1115299,1115299,1074068,59.86%,49.53%,18.72%,28.96%,21.41%,21.51%,2.00,3.00,5.00,42.57%,46.92%,2013.66,4.74,424.69
2022-11-21,ME,15,Clash Squad (CS),6,CS Ranking,False,1189118,1189118,1189118,1159960,63.71%,52.93%,17.88%,27.66%,18.41%,19.41%,2.00,3.00,5.00,45.39%,50.02%,2596.82,4.83,537.87
2022-11-22,ME,1,Battle Royale (BR),2,Ranking Match,False,1135192,1135192,1135192,1093475,59.61%,46.40%,18.94%,31.88%,21.46%,21.72%,2.00,3.00,5.00,42.47%,47.08%,1987.39,4.70,422.77
2022-11-22,ME,15,Clash Squad (CS),6,CS Ranking,False,1218703,1218703,1218703,1189106,62.97%,50.25%,17.97%,30.36%,19.06%,19.39%,2.00,3.00,5.00,45.60%,50.55%,2587.82,4.82,536.52
2022-11-23,ME,1,Battle Royale (BR),2,Ranking Match,False,1150943,1150943,1150943,1109088,60.18%,47.03%,18.85%,31.49%,20.96%,21.48%,2.00,3.00,5.00,42.04%,47.07%,2021.84,4.78,423.20
2022-11-23,ME,15,Clash Squad (CS),6,CS Ranking,False,1221886,1221886,1221886,1192280,63.46%,50.61%,17.79%,30.15%,18.75%,19.25%,2.00,3.00,5.00,44.63%,49.98%,2601.80,4.85,536.34
2022-11-24,ME,1,Battle Royale (BR),2,Ranking Match,False,1224824,1224824,1224824,1178990,63.93%,44.41%,16.35%,34.29%,19.72%,21.29%,2.00,3.00,5.00,42.54%,47.27%,1991.44,4.73,420.66
2022-11-24,ME,15,Clash Squad (CS),6,CS Ranking,False,1282358,1282358,1282358,1250431,66.74%,48.46%,15.36%,32.76%,17.90%,18.77%,2.00,3.00,5.00,44.54%,49.49%,2574.86,4.81,534.93
2022-11-25,ME,1,Battle Royale (BR),2,Ranking Match,False,1441735,1441735,1441735,1386409,58.50%,43.46%,19.23%,34.56%,22.27%,21.98%,2.00,3.00,6.00,44.55%,49.12%,2131.11,5.11,417.17
2022-11-25,ME,15,Clash Squad (CS),6,CS Ranking,False,1463856,1463856,1463856,1425839,61.86%,48.48%,17.83%,32.56%,20.31%,18.96%,2.00,3.00,6.00,45.24%,49.88%,2743.32,5.16,531.33
2022-11-26,ME,1,Battle Royale (BR),2,Ranking Match,False,1393420,1393420,1393420,1340162,55.55%,47.59%,22.62%,31.48%,21.82%,20.93%,2.00,3.00,5.00,43.16%,48.59%,2083.75,4.99,417.74
2022-11-26,ME,15,Clash Squad (CS),6,CS Ranking,False,1416227,1416227,1416227,1379260,58.91%,51.56%,21.48%,29.57%,19.61%,18.87%,2.00,3.00,5.00,43.86%,49.38%,2617.28,4.92,532.04
2022-11-27,ME,1,Battle Royale (BR),2,Ranking Match,False,1252463,1252463,1252463,1204987,54.85%,48.81%,23.64%,30.68%,21.52%,20.51%,2.00,3.00,5.00,42.96%,47.91%,2107.88,5.00,421.73
2022-11-27,ME,15,Clash Squad (CS),6,CS Ranking,False,1286589,1286589,1286589,1253843,58.75%,51.94%,22.23%,29.07%,19.01%,18.99%,2.00,3.00,5.00,44.13%,49.21%,2587.30,4.84,534.34
2022-11-28,ME,1,Battle Royale (BR),2,Ranking Match,False,1121992,1121992,1121992,1079554,59.79%,49.16%,19.41%,31.03%,20.80%,19.80%,2.00,3.00,5.00,42.46%,47.06%,2048.26,4.83,424.46
2022-11-28,ME,15,Clash Squad (CS),6,CS Ranking,False,1182450,1182450,1182450,1153131,62.62%,51.89%,18.68%,29.76%,18.69%,18.34%,2.00,3.00,5.00,44.75%,49.59%,2564.40,4.78,536.71
2022-11-29,ME,1,Battle Royale (BR),2,Ranking Match,False,1150582,1150582,1150582,1108098,58.32%,47.76%,20.83%,32.55%,20.85%,19.70%,2.00,3.00,5.00,42.80%,47.55%,2080.99,4.92,423.29
2022-11-29,ME,15,Clash Squad (CS),6,CS Ranking,False,1202485,1202485,1202485,1173272,61.35%,50.65%,20.01%,31.28%,18.65%,18.07%,2.00,3.00,5.00,44.73%,49.70%,2576.41,4.81,536.03
2022-11-30,ME,1,Battle Royale (BR),2,Ranking Match,False,1130695,1130695,1130695,1088890,59.51%,46.45%,19.67%,32.95%,20.81%,20.60%,2.00,3.00,5.00,42.61%,47.19%,2054.78,4.85,423.24
2022-11-30,ME,15,Clash Squad (CS),6,CS Ranking,False,1185119,1185119,1185119,1156418,63.08%,49.99%,18.67%,31.53%,18.25%,18.48%,2.00,3.00,5.00,44.66%,49.47%,2568.13,4.80,535.57
2022-12-01,ME,1,Battle Royale (BR),2,Ranking Match,False,1213253,1213253,1213253,1168607,61.49%,46.64%,18.30%,33.49%,20.21%,19.88%,2.00,3.00,5.00,42.59%,47.18%,2027.06,4.83,419.73
2022-12-01,ME,15,Clash Squad (CS),6,CS Ranking,False,1276669,1276669,1276669,1245719,64.05%,49.99%,17.29%,31.95%,18.65%,18.06%,2.00,3.00,5.00,44.82%,49.65%,2584.12,4.84,534.22
2022-12-02,ME,1,Battle Royale (BR),2,Ranking Match,False,1355344,1355344,1355344,1304026,57.66%,48.72%,21.83%,31.24%,20.51%,20.05%,2.00,3.00,6.00,44.10%,48.14%,2157.15,5.17,417.37
2022-12-02,ME,15,Clash Squad (CS),6,CS Ranking,False,1381005,1381005,1381005,1346216,60.34%,52.18%,20.59%,29.26%,19.07%,18.57%,2.00,3.00,6.00,44.94%,49.05%,2719.57,5.11,532.67
2022-12-03,ME,1,Battle Royale (BR),2,Ranking Match,False,1300723,1300723,1300723,1252659,58.17%,54.10%,22.13%,29.18%,19.70%,16.73%,2.00,3.00,6.00,44.15%,48.12%,2170.78,5.17,420.12
2022-12-03,ME,15,Clash Squad (CS),6,CS Ranking,False,1313673,1313673,1313673,1281008,60.63%,52.54%,21.06%,27.24%,18.31%,20.22%,2.00,3.00,5.00,44.59%,48.60%,2687.18,5.03,534.25
2022-12-04,ME,1,Battle Royale (BR),2,Ranking Match,False,1247158,1247158,1247158,1202059,59.01%,53.48%,21.52%,30.64%,19.47%,15.88%,2.00,3.00,6.00,44.85%,48.92%,2231.94,5.29,422.16
2022-12-04,ME,15,Clash Squad (CS),6,CS Ranking,False,1257443,1257443,1257443,1226956,61.60%,48.90%,20.25%,28.87%,18.15%,22.24%,2.00,3.00,5.00,45.22%,49.32%,2688.80,5.02,535.32
2022-12-05,ME,1,Battle Royale (BR),2,Ranking Match,False,1202862,1202862,1202862,1159872,59.05%,52.99%,20.19%,30.85%,20.75%,16.17%,2.00,3.00,6.00,45.00%,49.11%,2208.19,5.21,423.47
2022-12-05,ME,15,Clash Squad (CS),6,CS Ranking,False,1221779,1221779,1221779,1192804,61.98%,49.33%,19.19%,29.39%,18.82%,21.28%,2.00,3.00,5.00,45.71%,49.89%,2661.79,4.97,535.90
2022-12-06,ME,1,Battle Royale (BR),2,Ranking Match,False,1162681,1162681,1162681,1120239,61.36%,50.31%,19.42%,33.15%,19.22%,16.54%,2.00,3.00,5.00,43.33%,47.85%,2093.38,4.95,422.65
2022-12-06,ME,15,Clash Squad (CS),6,CS Ranking,False,1200863,1200863,1200863,1172227,63.70%,47.75%,18.54%,31.54%,17.76%,20.71%,2.00,3.00,5.00,44.76%,49.42%,2580.28,4.82,535.27
2022-12-07,ME,1,Battle Royale (BR),2,Ranking Match,False,1226731,1226731,1226731,1182910,63.74%,48.31%,17.45%,34.73%,18.81%,16.96%,2.00,3.00,6.00,44.82%,49.16%,2220.02,5.23,424.31
2022-12-07,ME,15,Clash Squad (CS),6,CS Ranking,False,1255090,1255090,1255090,1225078,65.58%,45.98%,16.48%,33.12%,17.94%,20.91%,2.00,3.00,5.00,45.85%,50.30%,2672.50,4.99,535.94
2022-12-08,ME,1,Battle Royale (BR),2,Ranking Match,False,1401095,1401095,1401095,1350500,64.68%,43.60%,18.20%,37.02%,17.12%,19.37%,2.00,3.00,6.00,45.27%,49.83%,2243.05,5.34,420.43
2022-12-08,ME,15,Clash Squad (CS),6,CS Ranking,False,1402400,1402400,1402400,1368119,62.45%,42.70%,17.09%,35.32%,20.46%,21.97%,2.00,3.00,5.00,45.32%,49.87%,2704.54,5.07,532.94
2022-12-09,ME,1,Battle Royale (BR),2,Ranking Match,False,1600794,1600794,1600794,1545745,61.36%,47.77%,21.02%,33.16%,17.62%,19.07%,2.00,3.00,6.00,49.06%,54.07%,2522.60,5.74,439.27
2022-12-09,ME,15,Clash Squad (CS),6,CS Ranking,False,1454429,1454429,1454429,1414123,56.04%,46.93%,21.19%,32.85%,22.77%,20.22%,2.00,3.00,5.00,44.58%,49.13%,2527.95,4.79,528.24
2022-12-10,ME,1,Battle Royale (BR),2,Ranking Match,False,1533694,1533694,1533694,1480787,60.03%,51.82%,22.51%,29.37%,17.45%,18.81%,2.00,3.00,6.00,50.83%,55.45%,2599.16,5.84,444.93
2022-12-10,ME,15,Clash Squad (CS),6,CS Ranking,False,1277056,1277056,1277056,1243729,58.49%,51.89%,21.78%,28.49%,19.73%,19.62%,2.00,3.00,5.00,42.33%,46.18%,2485.60,4.69,530.19
2022-12-11,ME,1,Battle Royale (BR),2,Ranking Match,False,1423665,1423665,1423665,1375368,60.18%,52.06%,22.22%,29.45%,17.61%,18.49%,2.00,4.00,7.00,50.67%,55.23%,2729.56,6.04,452.26
2022-12-11,ME,15,Clash Squad (CS),6,CS Ranking,False,1220013,1220013,1220013,1189538,58.91%,51.26%,21.34%,28.68%,19.76%,20.05%,2.00,3.00,5.00,43.42%,47.33%,2547.34,4.77,534.36
2022-12-12,ME,1,Battle Royale (BR),2,Ranking Match,False,1312493,1312493,1312493,1269107,61.91%,50.12%,20.47%,31.03%,17.62%,18.84%,2.00,3.00,6.00,49.59%,54.30%,2621.45,5.76,454.87
2022-12-12,ME,15,Clash Squad (CS),6,CS Ranking,False,1153513,1153513,1153513,1125641,60.11%,49.16%,19.94%,30.65%,19.95%,20.20%,2.00,3.00,5.00,43.58%,47.72%,2518.24,4.70,535.31
2022-12-13,ME,1,Battle Royale (BR),2,Ranking Match,False,1268448,1268448,1268448,1225853,59.43%,51.40%,21.02%,30.86%,19.56%,17.75%,2.00,3.00,6.00,49.17%,53.84%,2464.29,5.45,452.20
2022-12-13,ME,15,Clash Squad (CS),6,CS Ranking,False,1119407,1119407,1119407,1092299,58.50%,50.77%,20.58%,30.44%,20.92%,18.79%,2.00,3.00,5.00,43.39%,47.51%,2457.95,4.59,535.16
2022-12-14,ME,1,Battle Royale (BR),2,Ranking Match,False,1214182,1214182,1214182,1172403,65.42%,51.90%,18.11%,30.82%,16.48%,17.28%,2.00,3.00,6.00,46.31%,51.04%,2294.67,5.15,445.64
2022-12-14,ME,15,Clash Squad (CS),6,CS Ranking,False,1090095,1090095,1090095,1063923,64.60%,51.32%,17.45%,30.13%,17.95%,18.56%,2.00,3.00,5.00,41.57%,45.83%,2353.22,4.42,532.10
2022-12-15,ME,1,Battle Royale (BR),2,Ranking Match,False,1415360,1415360,1415360,1367730,65.51%,51.08%,17.10%,31.41%,17.38%,17.51%,2.00,3.00,6.00,48.74%,53.11%,2602.98,5.75,452.61
2022-12-15,ME,15,Clash Squad (CS),6,CS Ranking,False,1280737,1280737,1280737,1250008,63.67%,50.40%,16.30%,30.52%,20.02%,19.07%,2.00,3.00,5.00,44.10%,48.05%,2594.02,4.86,533.40
2022-12-16,ME,1,Battle Royale (BR),2,Ranking Match,False,1551589,1551589,1551589,1496525,61.55%,51.42%,20.76%,31.05%,17.69%,17.53%,2.00,4.00,7.00,48.62%,52.92%,2645.03,5.89,449.40
2022-12-16,ME,15,Clash Squad (CS),6,CS Ranking,False,1374815,1374815,1374815,1339620,60.08%,51.73%,19.68%,29.72%,20.24%,18.56%,2.00,3.00,5.00,43.08%,46.89%,2674.62,5.07,527.05
2022-12-17,ME,1,Battle Royale (BR),2,Ranking Match,False,1481926,1481926,1481926,1430015,58.59%,56.56%,22.94%,25.20%,18.47%,18.25%,2.00,3.00,6.00,48.71%,53.00%,2590.66,5.76,449.79
2022-12-17,ME,15,Clash Squad (CS),6,CS Ranking,False,1306569,1306569,1306569,1273376,57.67%,56.73%,22.01%,23.93%,20.31%,19.34%,2.00,3.00,5.00,42.95%,46.73%,2621.87,4.98,526.07
2022-12-18,ME,1,Battle Royale (BR),2,Ranking Match,False,1323048,1323048,1323048,1277394,61.87%,57.12%,21.18%,25.83%,16.95%,17.05%,2.00,3.00,6.00,47.86%,52.39%,2511.73,5.55,452.87
2022-12-18,ME,15,Clash Squad (CS),6,CS Ranking,False,1180714,1180714,1180714,1151734,60.91%,55.75%,20.31%,24.78%,18.78%,19.47%,2.00,3.00,5.00,42.72%,46.75%,2542.03,4.81,528.44
2022-12-19,ME,1,Battle Royale (BR),2,Ranking Match,False,1319996,1319996,1319996,1275655,64.36%,57.13%,18.70%,25.70%,16.94%,17.18%,2.00,3.00,6.00,49.46%,53.86%,2600.05,5.70,455.77
2022-12-19,ME,15,Clash Squad (CS),6,CS Ranking,False,1191159,1191159,1191159,1162275,62.72%,55.01%,18.24%,24.94%,19.04%,20.04%,2.00,3.00,5.00,44.63%,48.60%,2605.15,4.90,532.02
2022-12-20,ME,1,Battle Royale (BR),2,Ranking Match,False,1350620,1350620,1350620,1304437,64.71%,54.98%,18.28%,27.29%,17.01%,17.73%,2.00,3.00,6.00,49.58%,53.96%,2596.96,5.72,453.98
2022-12-20,ME,15,Clash Squad (CS),6,CS Ranking,False,1213605,1213605,1213605,1184003,63.58%,53.12%,17.63%,26.41%,18.79%,20.48%,2.00,3.00,5.00,44.55%,48.49%,2620.14,4.92,532.90
2022-12-21,ME,1,Battle Royale (BR),2,Ranking Match,False,1406728,1406728,1406728,1358806,65.51%,54.16%,17.56%,27.80%,16.93%,18.04%,2.00,3.00,6.00,49.81%,54.42%,2552.09,5.61,454.63
2022-12-21,ME,15,Clash Squad (CS),6,CS Ranking,False,1275980,1275980,1275980,1245167,64.48%,52.25%,16.97%,27.01%,18.54%,20.74%,2.00,3.00,5.00,45.18%,49.36%,2573.80,4.84,531.29
2022-12-22,ME,1,Battle Royale (BR),2,Ranking Match,False,1528103,1528103,1528103,1474710,67.42%,52.27%,15.00%,29.21%,17.59%,18.52%,2.00,3.00,6.00,49.86%,54.46%,2546.84,5.63,452.32
2022-12-22,ME,15,Clash Squad (CS),6,CS Ranking,False,1391705,1391705,1391705,1357099,66.69%,50.31%,14.00%,28.14%,19.31%,21.55%,2.00,3.00,5.00,45.41%,49.60%,2620.18,4.96,528.31
2022-12-23,ME,1,Battle Royale (BR),2,Ranking Match,False,1799893,1799893,1799893,1737889,63.11%,49.43%,18.45%,30.89%,18.44%,19.69%,2.00,3.00,6.00,49.87%,55.62%,2452.36,5.48,447.35
2022-12-23,ME,15,Clash Squad (CS),6,CS Ranking,False,1684513,1684513,1684513,1642243,61.29%,47.14%,17.47%,29.99%,21.23%,22.88%,2.00,3.00,5.00,46.68%,52.06%,2511.57,4.83,520.31
2022-12-24,ME,1,Battle Royale (BR),2,Ranking Match,False,1767374,1767374,1767374,1706548,64.06%,55.43%,17.79%,26.06%,18.15%,18.50%,2.00,3.00,6.00,51.02%,55.77%,2495.20,5.57,447.85
2022-12-24,ME,15,Clash Squad (CS),6,CS Ranking,False,1613608,1613608,1613608,1572939,61.95%,54.25%,17.13%,25.01%,20.92%,20.75%,2.00,3.00,5.00,46.58%,50.92%,2506.39,4.80,522.62
2022-12-25,ME,1,Battle Royale (BR),2,Ranking Match,False,1752547,1752547,1752547,1691519,62.03%,53.67%,19.48%,27.30%,18.49%,19.03%,2.00,3.00,6.00,51.55%,55.96%,2574.78,5.71,450.60
2022-12-25,ME,15,Clash Squad (CS),6,CS Ranking,False,1579337,1579337,1579337,1539526,60.16%,52.47%,18.87%,26.26%,20.97%,21.28%,2.00,3.00,5.00,46.46%,50.43%,2523.45,4.81,524.15
2022-12-26,ME,1,Battle Royale (BR),2,Ranking Match,False,1654729,1654729,1654729,1597839,64.66%,54.18%,17.48%,26.65%,17.86%,19.17%,2.00,3.00,6.00,50.97%,55.37%,2547.29,5.64,451.63
2022-12-26,ME,15,Clash Squad (CS),6,CS Ranking,False,1490892,1490892,1490892,1454227,62.36%,52.85%,16.98%,25.80%,20.66%,21.35%,2.00,3.00,5.00,45.93%,49.89%,2505.77,4.77,525.49
2022-12-27,ME,1,Battle Royale (BR),2,Ranking Match,False,1657453,1657453,1657453,1600991,64.66%,50.80%,17.21%,30.00%,18.13%,19.20%,2.00,3.00,6.00,51.18%,55.52%,2565.13,5.67,452.28
2022-12-27,ME,15,Clash Squad (CS),6,CS Ranking,False,1488006,1488006,1488006,1452057,62.46%,49.43%,16.74%,29.25%,20.81%,21.33%,2.00,3.00,5.00,45.95%,49.84%,2537.25,4.83,525.76
